timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1519768511655,105,4229 /order/7d7baf7e-ebba-4cc7-9b41-ac0b8f35eba9/payment/,200,OK,Returning User 1-6,text,true,,15467,10,10,51,0
1519768511691,110,4226 /order/04772131-c8d9-4072-93c9-b8b2b7f25e97/payment/,200,OK,Returning User 1-9,text,true,,17720,10,10,109,0
1519768511798,10,4243 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,10,0
1519768511806,73,4226 /order/f098a74e-01ca-4f43-92eb-4b4d3fb9195d/payment/,200,OK,Returning User 1-7,text,true,,17700,10,10,72,0
1519768511808,107,4226 /order/9613a46c-cced-4a87-9c65-d5c83425a70e/payment/,200,OK,Returning User 1-3,text,true,,17711,10,10,107,0
1519768511973,56,4229 /order/9e6543bb-e292-4c26-bcf6-897ccce567ca/payment/,200,OK,Returning User 1-4,text,true,,15467,10,10,11,0
1519768512116,8,4228 /cart/summary/,200,OK,Returning User 1-5,text,true,,520,10,10,8,0
1519768512096,93,4229 /order/4878ae43-00ad-41cd-8e50-f2b4083f99fb/payment/,200,OK,Returning User 1-10,text,true,,15467,10,10,15,0
1519768512441,7,4155 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,7,0
1519768512581,70,4229 /order/d4e96f70-5a04-4dcb-a80f-64edd3cd07bb/payment/,200,OK,Returning User 1-8,text,true,,15467,10,10,12,0
1519768512655,4,4231 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,4,0
1519768512691,3,4227 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,3,0
1519768512808,23,4227 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,23,0
1519768512806,28,4227 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,28,0
1519768512798,106,4244 /account/logout/,200,OK,Returning User 1-2,text,true,,33100,10,10,30,0
1519768512972,6,4231 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,6,0
1519768513096,7,4231 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,7,0
1519768513116,80,4229 /order/58e79aac-2251-47ed-b542-a252bb91d719/payment/,200,OK,Returning User 1-5,text,true,,15467,10,10,19,0
1519768513581,60,4231 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,60,0
1519768513440,201,4156 /account/login/,200,OK,Returning User 1-1,text,true,,32972,10,10,130,0
1519768513655,8,4232 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,8,0
1519768513692,7,4228 /cart/summary/,200,OK,Returning User 1-9,text,true,,520,10,10,7,0
1519768513806,68,4228 /cart/summary/,200,OK,Returning User 1-7,text,true,,520,10,10,68,0
1519768513808,74,4228 /cart/summary/,200,OK,Returning User 1-3,text,true,,520,10,10,74,0
1519768513798,84,4245 /,200,OK,Returning User 1-2,text,true,,32370,10,10,68,0
1519768513972,8,4232 /cart/summary/,200,OK,Returning User 1-4,text,true,,520,10,10,8,0
1519768514096,8,4232 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,8,0
1519768514116,13,4231 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,13,0
1519768514440,59,4157 /,200,OK,Returning User 1-1,text,true,,32362,10,10,59,0
1519768514581,9,4232 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,9,0
1519768514656,79,4233 /,200,OK,Returning User 1-6,text,true,,32362,10,10,58,0
1519768514692,143,4229 /order/04772131-c8d9-4072-93c9-b8b2b7f25e97/payment/,200,OK,Returning User 1-9,text,true,,15467,10,10,42,0
1519768514798,64,4246 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,64,0
1519768514808,123,4229 /order/9613a46c-cced-4a87-9c65-d5c83425a70e/payment/,200,OK,Returning User 1-3,text,true,,15467,10,10,37,0
1519768514806,176,4229 /order/f098a74e-01ca-4f43-92eb-4b4d3fb9195d/payment/,200,OK,Returning User 1-7,text,true,,15467,10,10,53,0
1519768514972,75,4233 /,200,OK,Returning User 1-4,text,true,,32362,10,10,74,0
1519768515117,55,4232 /cart/summary/,200,OK,Returning User 1-5,text,true,,520,10,10,55,0
1519768515097,76,4233 /,200,OK,Returning User 1-10,text,true,,32362,10,10,68,0
1519768515441,4,4159 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,4,0
1519768515656,6,4235 /jsi18n/,200,OK,Returning User 1-6,text,true,,3371,10,10,6,0
1519768515582,81,4233 /,200,OK,Returning User 1-8,text,true,,32362,10,10,77,0
1519768515692,4,4231 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,4,0
1519768515799,9,4247 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,9,0
1519768515808,5,4231 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,5,0
1519768515809,10,4231 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,10,0
1519768515973,5,4235 /jsi18n/,200,OK,Returning User 1-4,text,true,,3371,10,10,5,0
1519768516097,4,4235 /jsi18n/,200,OK,Returning User 1-10,text,true,,3371,10,10,4,0
1519768516117,64,4233 /,200,OK,Returning User 1-5,text,true,,32362,10,10,64,0
1519768516441,15,4167 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,15,0
1519768516582,5,4235 /jsi18n/,200,OK,Returning User 1-8,text,true,,3371,10,10,5,0
1519768516656,9,4243 /cart/summary/,200,OK,Returning User 1-6,text,true,,520,10,10,9,0
1519768516692,7,4232 /cart/summary/,200,OK,Returning User 1-9,text,true,,520,10,10,7,0
1519768516809,70,4232 /cart/summary/,200,OK,Returning User 1-3,text,true,,520,10,10,70,0
1519768516807,79,4232 /cart/summary/,200,OK,Returning User 1-7,text,true,,520,10,10,79,0
1519768516799,87,4149 /,200,OK,Returning User 1-2,text,true,,32370,10,10,72,0
1519768516974,8,4243 /cart/summary/,200,OK,Returning User 1-4,text,true,,520,10,10,8,0
1519768517097,8,4243 /cart/summary/,200,OK,Returning User 1-10,text,true,,520,10,10,8,0
1519768517117,4,4235 /jsi18n/,200,OK,Returning User 1-5,text,true,,3371,10,10,4,0
1519768517441,15,4168 /products/category/groceries-3/,200,OK,Returning User 1-1,text,true,,13272,10,10,15,0
1519768517582,8,4243 /cart/summary/,200,OK,Returning User 1-8,text,true,,520,10,10,8,0
1519768517692,188,4233 /,200,OK,Returning User 1-9,text,true,,32362,10,10,100,0
1519768517799,84,4150 /jsi18n/,200,OK,Returning User 1-2,text,true,,3371,10,10,84,0
1519768517807,202,4233 /,200,OK,Returning User 1-7,text,true,,32362,10,10,201,0
1519768517656,353,4244 /account/logout/,200,OK,Returning User 1-6,text,true,,33100,10,10,73,0
1519768517809,200,4233 /,200,OK,Returning User 1-3,text,true,,32362,10,10,132,0
1519768517973,165,4244 /account/logout/,200,OK,Returning User 1-4,text,true,,33100,10,10,73,0
1519768518117,28,4243 /cart/summary/,200,OK,Returning User 1-5,text,true,,520,10,10,28,0
1519768518097,133,4244 /account/logout/,200,OK,Returning User 1-10,text,true,,33100,10,10,41,0
1519768518441,4,4169 /jsi18n/,200,OK,Returning User 1-1,text,true,,3371,10,10,4,0
1519768518692,7,4235 /jsi18n/,200,OK,Returning User 1-9,text,true,,3371,10,10,7,0
1519768518582,175,4244 /account/logout/,200,OK,Returning User 1-8,text,true,,33100,10,10,47,0
1519768518656,102,4245 /,200,OK,Returning User 1-6,text,true,,32370,10,10,100,0
1519768518799,8,4151 /cart/summary/,200,OK,Returning User 1-2,text,true,,520,10,10,8,0
1519768518807,4,4235 /jsi18n/,200,OK,Returning User 1-7,text,true,,3371,10,10,4,0
1519768518809,6,4235 /jsi18n/,200,OK,Returning User 1-3,text,true,,3371,10,10,6,0
1519768518973,64,4245 /,200,OK,Returning User 1-4,text,true,,32370,10,10,62,0
1519768519097,58,4245 /,200,OK,Returning User 1-10,text,true,,32370,10,10,58,0
1519768519117,146,4244 /account/logout/,200,OK,Returning User 1-5,text,true,,33100,10,10,63,0
1519768519441,10,4171 /cart/summary/,200,OK,Returning User 1-1,text,true,,520,10,10,10,0
